Date,price,bac,meta,msft,spx,amd,crm
08/01/2018,50.375,31.25,171.65,106.28,2813.36,18.48,137.68
07/31/2018,47.5725,30.88,172.58,106.08,2816.29,18.33,137.15
07/30/2018,47.4775,31.31,171.06,105.37,2802.6,19.42,138.03
07/27/2018,47.745,31.06,174.89,107.68,2818.82,18.94,143.91
07/26/2018,48.5525,30.94,176.26,109.62,2837.44,18.35,147.57
07/25/2018,48.705,31.07,217.5,110.83,2846.07,16.05,148.87
07/24/2018,48.25,30.83,214.67,107.66,2820.4,16.19,146.0
07/23/2018,47.9025,30.75,210.91,107.97,2806.98,16.66,147.56
07/20/2018,47.86,30.13,209.94,106.27,2801.83,16.5,146.87
07/19/2018,47.97,29.67,208.09,104.4,2804.49,16.71,147.16
07/18/2018,47.6,30.13,209.36,105.12,2815.62,16.85,147.84
07/17/2018,47.8625,30.01,209.99,105.95,2809.55,16.87,147.02
07/16/2018,47.7275,29.78,207.23,104.91,2798.43,16.58,146.96
07/13/2018,47.8325,28.55,207.32,105.43,2801.31,16.27,147.61
07/12/2018,47.7575,28.77,206.92,104.19,2798.29,16.56,148.16
07/11/2018,46.97,28.68,202.54,101.98,2774.02,16.27,145.25
07/10/2018,47.5875,28.83,203.54,102.12,2793.84,16.55,142.45
07/09/2018,47.645,29.05,204.74,101.85,2784.17,16.61,141.76
07/06/2018,46.9925,28.03,203.23,101.16,2759.82,16.36,141.4
07/05/2018,46.35,27.92,198.45,99.76,2736.61,15.5,139.77
07/03/2018,45.98,27.78,192.73,99.05,2713.22,15.0,137.84
07/02/2018,46.795,28.28,197.36,100.01,2726.71,15.16,140.43
06/29/2018,46.2775,28.19,194.32,98.61,2718.37,14.99,136.4
06/28/2018,46.375,28.67,196.23,98.63,2716.31,15.31,135.12
06/27/2018,46.04,28.24,195.84,97.54,2699.63,14.97,133.22
06/26/2018,46.1075,28.54,199.0,99.08,2723.06,15.5,135.48
06/25/2018,45.5425,28.48,196.35,98.39,2717.07,15.11,133.19
06/22/2018,46.23,28.99,201.74,100.41,2754.88,15.8,135.01
06/21/2018,46.365,29.29,201.5,101.14,2749.76,15.65,137.88
06/20/2018,46.625,29.24,202.0,101.87,2767.32,16.52,138.94
06/19/2018,46.4225,29.26,197.49,100.86,2762.59,16.69,139.52
06/18/2018,47.185,29.4,198.31,100.86,2773.75,17.11,139.8
06/15/2018,47.21,29.28,195.85,100.13,2779.66,16.34,138.41
06/14/2018,47.7,29.5,196.81,101.42,2782.49,16.25,138.41
06/13/2018,47.675,29.84,192.41,100.85,2775.63,16.32,136.5
06/12/2018,48.07,29.9,192.4,101.31,2786.85,15.85,136.26
06/11/2018,47.8075,30.06,191.54,101.05,2782.0,15.73,133.98
06/08/2018,47.925,30.01,189.1,101.63,2779.03,15.25,133.53
06/07/2018,48.365,30.09,188.18,100.88,2770.37,14.89,132.91
06/06/2018,48.495,30.04,191.34,102.49,2772.35,15.67,135.55
06/05/2018,48.3275,29.12,192.94,102.19,2748.8,14.85,134.12
06/04/2018,47.9575,29.4,193.28,101.67,2746.87,14.85,132.65
06/01/2018,47.56,29.4,193.99,100.79,2734.62,14.4,130.52
05/31/2018,46.7175,29.04,191.78,98.84,2705.27,13.73,129.33
05/30/2018,46.875,29.49,187.67,98.95,2724.01,13.82,129.3
05/29/2018,46.975,28.96,185.74,98.01,2689.86,13.36,126.88
05/25/2018,47.145,30.16,184.92,98.36,2721.33,13.54,127.96
05/24/2018,47.0375,30.21,185.93,98.31,2727.76,13.41,128.74
05/23/2018,47.09,30.44,186.9,98.66,2733.29,13.1,128.09
05/22/2018,46.79,30.89,183.8,97.5,2724.44,12.98,125.44
05/21/2018,46.9075,30.55,184.49,97.6,2733.01,12.99,126.37
05/18/2018,46.5775,30.26,182.68,96.36,2712.97,13.0,126.96
05/17/2018,46.7475,30.81,183.76,96.18,2720.13,12.82,126.05
05/16/2018,47.045,31.06,183.2,97.15,2722.46,12.82,128.77
05/15/2018,46.61,31.22,184.32,97.32,2711.45,12.45,128.13
05/14/2018,47.0375,31.12,186.64,98.03,2730.13,12.23,127.69
05/11/2018,47.1475,30.92,186.99,97.7,2727.72,11.95,130.63
05/10/2018,47.51,30.89,185.53,97.91,2723.07,12.13,130.62
05/09/2018,46.84,30.72,182.66,96.94,2697.79,11.95,129.73
05/08/2018,46.5125,29.93,178.92,95.81,2671.92,11.61,128.75
05/07/2018,46.29,29.64,177.97,96.22,2672.63,11.59,126.97
05/04/2018,45.9575,29.3,176.61,95.16,2663.42,11.28,125.12
05/03/2018,44.2225,29.2,174.02,94.07,2629.73,10.93,124.41
05/02/2018,44.1425,29.58,176.07,93.51,2635.67,10.97,122.82
05/01/2018,42.275,29.95,173.86,95.0,2654.8,11.13,123.11
04/30/2018,41.315,29.92,172.0,93.52,2648.05,10.88,120.99
04/27/2018,40.58,30.15,173.59,95.82,2669.91,11.11,120.22
04/26/2018,41.055,30.07,174.16,94.26,2666.94,11.04,120.83
04/25/2018,40.9125,30.14,159.69,92.31,2639.4,9.71,117.32
04/24/2018,40.735,30.19,159.69,93.12,2634.56,10.09,117.88
04/23/2018,41.31,30.32,165.84,95.35,2670.29,10.04,121.89
04/20/2018,41.43,30.26,166.28,95.0,2670.14,9.99,122.82
04/19/2018,43.2,30.18,168.1,96.11,2693.13,10.11,124.06
04/18/2018,44.46,29.53,166.36,96.44,2708.64,10.36,124.46
04/17/2018,44.56,30.04,168.66,96.07,2706.39,10.52,123.35
04/16/2018,43.955,29.93,164.83,94.17,2677.84,10.09,119.41
04/13/2018,43.6825,29.8,164.52,93.08,2656.3,9.93,119.01
04/12/2018,43.535,30.65,163.87,93.58,2663.99,10.08,121.4
04/11/2018,43.11,29.9,166.32,91.86,2642.19,9.82,119.16
04/10/2018,43.3125,30.48,165.04,92.88,2656.87,9.98,119.49
04/09/2018,42.5125,29.87,157.93,90.77,2613.16,9.53,117.19
04/06/2018,42.095,29.63,157.2,90.23,2604.47,9.61,116.1
04/05/2018,43.2,30.32,159.34,92.38,2662.84,10.02,119.04
04/04/2018,42.9025,29.88,155.1,92.33,2644.69,9.77,119.48
04/03/2018,42.0975,29.59,156.11,89.71,2614.45,9.55,116.49
04/02/2018,41.67,29.31,155.39,88.52,2581.88,9.53,115.3
03/29/2018,41.945,29.99,159.79,91.27,2640.87,10.05,116.3
03/28/2018,41.62,29.39,153.03,89.39,2605.0,9.81,112.88
03/27/2018,42.085,29.52,152.22,89.47,2612.62,10.0,113.81
03/26/2018,43.1925,30.44,160.06,93.78,2658.55,10.44,118.97
03/23/2018,41.235,29.17,159.39,87.18,2588.26,10.63,114.43
03/22/2018,42.2125,30.55,164.89,89.79,2643.69,10.91,118.04
03/21/2018,42.8175,31.87,169.39,92.48,2711.93,11.26,121.7
03/20/2018,43.81,31.98,168.15,93.13,2716.94,11.11,125.12
03/19/2018,43.825,31.98,172.56,92.89,2712.92,11.43,124.98
03/16/2018,44.505,32.17,185.09,94.6,2752.01,11.47,125.97
03/15/2018,44.6625,32.1,183.86,94.18,2747.33,11.46,127.22
03/14/2018,44.61,32.14,184.19,93.85,2749.48,11.36,127.99
03/13/2018,44.9925,32.36,181.88,94.41,2765.31,11.64,126.73
03/12/2018,45.43,32.84,184.76,96.77,2783.02,11.52,126.78
03/09/2018,44.995,32.72,185.23,96.54,2786.57,11.7,127.41
03/08/2018,44.235,32.2,182.34,94.43,2738.97,11.97,126.36
03/07/2018,43.7575,32.18,183.71,93.86,2726.8,12.24,125.33
03/06/2018,44.1675,32.11,179.78,93.32,2728.12,11.76,124.48
03/05/2018,44.205,32.13,180.4,93.64,2720.94,11.91,122.5
03/02/2018,44.0525,31.63,176.62,93.05,2691.25,11.81,121.92
03/01/2018,43.75,31.48,175.94,92.85,2677.67,11.9,119.43
02/28/2018,44.53,32.1,178.32,93.77,2713.83,12.11,116.25
02/27/2018,44.5975,32.33,181.46,94.2,2744.28,12.53,116.47
02/26/2018,44.7425,32.42,184.93,95.42,2779.6,12.42,116.65
02/23/2018,43.875,32.03,183.29,94.06,2747.3,12.07,114.96
02/22/2018,43.125,31.69,178.99,91.73,2703.96,11.84,113.0
02/21/2018,42.7675,31.87,177.91,91.49,2701.33,11.72,114.48
02/20/2018,42.9625,31.93,176.01,92.72,2716.26,12.02,114.35
02/16/2018,43.1075,31.97,177.36,92.0,2732.22,11.82,112.86
02/15/2018,43.2475,32.21,179.96,92.66,2731.2,12.19,113.12
02/14/2018,41.8425,32.0,179.52,90.81,2698.63,12.2,109.02
02/13/2018,41.085,31.18,173.15,89.83,2662.94,11.78,107.69
02/12/2018,40.6775,31.12,176.41,89.13,2656.0,11.68,108.55
02/09/2018,39.1025,30.33,176.11,88.18,2619.55,11.31,106.98
02/08/2018,38.7875,29.74,171.58,85.01,2581.0,11.22,104.03
02/07/2018,39.885,31.25,180.18,89.61,2681.66,11.6,110.05
02/06/2018,40.7575,31.2,185.31,91.33,2695.14,11.65,109.57
02/05/2018,39.1225,30.26,181.26,88.0,2648.94,11.57,107.65
02/02/2018,40.125,31.95,190.28,91.78,2762.13,12.45,110.78
02/01/2018,41.945,32.5,193.09,94.26,2821.98,13.25,112.74
01/31/2018,41.8575,32.0,186.89,95.01,2823.81,13.74,113.91
01/30/2018,41.7425,31.88,187.12,92.74,2822.43,12.87,112.23
01/29/2018,41.99,32.28,185.98,93.92,2853.53,13.32,113.3
01/26/2018,42.8775,32.2,190.0,94.06,2872.87,12.95,113.7
01/25/2018,42.7775,32.09,187.48,92.33,2839.25,12.41,111.96
01/24/2018,43.555,32.09,186.55,91.82,2837.54,12.71,112.85
01/23/2018,44.26,31.92,189.35,91.9,2839.13,12.94,113.24
01/22/2018,44.25,31.94,185.37,91.61,2832.97,12.65,112.89
01/19/2018,44.615,31.72,181.29,90.0,2810.3,12.59,111.93
01/18/2018,44.815,31.48,179.8,90.1,2798.03,12.47,111.77
01/17/2018,44.775,31.18,177.6,90.14,2802.56,12.18,110.04
01/16/2018,44.0475,31.24,178.39,88.35,2776.42,11.91,108.89
01/12/2018,44.2725,31.19,179.37,89.6,2786.24,12.02,110.24
01/11/2018,43.82,30.66,187.77,88.08,2767.56,12.14,109.1
01/10/2018,43.5725,30.55,187.84,87.82,2748.23,11.96,108.8
01/09/2018,43.5825,30.27,187.87,88.22,2751.29,11.82,109.15
01/08/2018,43.5875,30.12,188.28,88.28,2747.71,12.28,108.86
01/05/2018,43.75,30.33,186.85,88.19,2743.15,11.88,108.1
01/04/2018,43.2575,30.19,184.33,87.11,2723.99,12.12,106.68
01/03/2018,43.0575,29.8,184.67,86.35,2713.06,11.55,105.29
01/02/2018,43.065,29.9,181.42,85.95,2695.81,10.98,104.41
12/29/2017,42.3075,29.52,176.46,85.54,2673.61,10.28,102.23
12/28/2017,42.77,29.8,177.92,85.72,2687.54,10.55,102.79
12/27/2017,42.65,29.73,177.62,85.71,2682.62,10.53,102.65
12/26/2017,42.6425,29.78,175.99,85.4,2680.5,10.46,102.54
12/22/2017,43.7525,29.88,177.2,85.51,2683.34,10.54,102.63
12/21/2017,43.7525,29.82,177.45,85.5,2684.57,10.89,103.62
12/20/2017,43.5875,29.48,177.89,85.52,2679.25,10.98,103.39
12/19/2017,43.635,29.45,179.51,85.83,2681.47,10.95,104.26
12/18/2017,44.105,29.48,180.82,86.38,2690.16,10.98,105.08
12/15/2017,43.4925,29.04,180.18,86.85,2675.81,10.29,105.48
12/14/2017,43.055,28.73,178.39,84.69,2652.01,10.13,104.24
12/13/2017,43.0675,28.84,178.3,85.35,2662.85,10.11,103.94
12/12/2017,42.925,29.32,176.96,85.58,2664.11,9.9,103.67
12/11/2017,43.1675,28.94,179.04,85.23,2659.99,10.16,104.54
12/08/2017,42.3425,29.05,179.0,84.16,2651.5,9.94,103.44
12/07/2017,42.33,28.78,180.14,82.49,2636.98,10.04,104.07
12/06/2017,42.2525,28.64,176.06,82.78,2629.27,10.0,102.92
12/05/2017,42.41,28.93,172.83,81.59,2629.57,9.91,100.69
12/04/2017,42.45,29.06,171.47,81.08,2639.44,10.03,99.85
12/01/2017,42.7625,28.1,175.1,84.26,2642.22,10.73,103.83
11/30/2017,42.9625,28.17,177.18,84.17,2647.58,10.89,104.32
11/29/2017,42.37,28.28,175.13,83.34,2626.07,10.83,103.53
11/28/2017,43.2675,27.64,182.42,84.88,2627.04,11.17,106.46
11/27/2017,43.5225,26.59,183.03,83.87,2601.42,11.55,106.58
11/24/2017,43.7425,26.59,182.78,83.26,2602.42,11.38,107.15
11/22/2017,43.74,26.66,180.87,83.11,2597.08,11.37,106.83
11/21/2017,43.285,26.73,181.86,83.72,2599.03,11.4,108.8
11/20/2017,42.495,26.74,178.74,82.53,2582.14,11.34,107.37
11/17/2017,42.5375,26.62,179.0,82.4,2578.85,11.38,107.58
11/16/2017,42.775,26.76,179.59,83.2,2585.64,11.25,107.03
11/15/2017,42.27,26.79,177.95,82.98,2564.62,11.07,105.43
11/14/2017,42.835,26.24,178.07,84.05,2578.87,11.12,106.23
11/13/2017,43.4925,26.4,178.77,83.93,2584.84,11.09,105.78
11/10/2017,43.6675,26.51,178.46,83.87,2582.3,11.26,105.24
11/09/2017,43.97,26.49,179.3,84.09,2584.62,11.12,103.6
11/08/2017,44.06,26.79,179.56,84.56,2594.38,11.71,105.03
11/07/2017,43.7025,27.18,180.25,84.27,2590.64,12.05,102.72
11/06/2017,43.5625,27.75,180.17,84.47,2591.13,11.93,102.42
11/03/2017,43.125,27.82,178.92,84.14,2587.84,11.12,102.71
11/02/2017,42.0275,27.87,178.92,84.05,2579.85,10.85,102.6
11/01/2017,41.7225,27.53,182.66,83.18,2579.36,10.8,101.95
10/31/2017,42.26,27.39,180.06,83.18,2575.26,10.985,102.34
10/30/2017,41.68,27.6,179.87,83.89,2572.83,10.89,100.7
10/27/2017,40.7625,27.8,177.88,83.81,2581.07,11.84,100.7
10/26/2017,39.3525,27.74,170.63,78.76,2560.4,12.005,100.05
10/25/2017,39.1025,27.63,170.6,78.63,2557.15,12.33,99.59
10/24/2017,39.275,27.68,171.8,78.86,2569.13,14.25,98.66
10/23/2017,39.0425,27.16,171.27,78.83,2564.98,14.1,98.44
10/20/2017,39.0625,27.17,174.98,78.81,2575.21,13.81,98.9
10/19/2017,38.995,26.58,174.56,77.91,2562.1,13.95,97.19
10/18/2017,39.94,26.48,176.03,77.61,2561.26,14.07,96.44
10/17/2017,40.1175,26.2,176.11,77.59,2559.36,14.16,96.72
10/16/2017,39.97,26.24,174.52,77.65,2557.64,14.26,97.15
10/13/2017,39.2475,25.83,173.74,77.49,2553.17,14.22,96.94
10/12/2017,39.0,25.45,172.55,77.12,2550.93,14.2,96.74
10/11/2017,39.1375,25.83,172.74,76.42,2555.24,13.88,96.01
10/10/2017,38.975,25.93,171.59,76.29,2550.64,13.7,95.39
10/09/2017,38.96,25.85,172.5,76.29,2544.73,13.47,96.27
10/06/2017,38.825,26.21,172.23,76.0,2549.33,13.23,96.32
10/05/2017,38.8475,26.13,171.24,75.97,2552.07,13.34,95.73
10/04/2017,38.37,25.71,168.42,74.69,2537.74,13.31,95.52
10/03/2017,38.62,25.86,169.96,74.26,2534.58,13.42,95.36
10/02/2017,38.4525,25.62,169.47,74.61,2529.12,12.71,93.94
09/29/2017,38.53,25.34,170.87,74.49,2519.36,12.75,93.42
09/28/2017,38.32,25.45,168.73,73.87,2510.06,12.74,92.6
09/27/2017,38.5575,25.41,167.68,73.85,2507.04,12.74,93.21
09/26/2017,38.285,24.81,164.21,73.26,2496.84,12.45,92.34
09/25/2017,37.6375,24.76,162.87,73.26,2496.66,12.61,92.47
09/22/2017,37.9725,25.02,170.54,74.41,2502.22,13.3,94.94
09/21/2017,38.3475,25.16,171.11,74.21,2500.6,13.41,94.86
09/20/2017,39.0175,25.06,172.17,74.94,2508.24,13.74,95.21
09/19/2017,39.6825,24.86,172.52,75.44,2506.65,13.12,95.35
09/18/2017,39.6675,24.7,170.01,75.16,2503.87,13.08,95.74
09/15/2017,39.97,24.38,171.64,75.31,2500.23,12.52,94.63
09/14/2017,39.57,24.24,170.96,74.77,2495.62,12.26,95.3
09/13/2017,39.9125,24.33,173.05,75.21,2498.37,12.22,95.61
09/12/2017,40.215,23.95,172.96,74.68,2496.48,12.3,96.85
09/11/2017,40.375,23.36,173.51,74.76,2488.11,12.55,97.71
09/08/2017,39.6575,22.89,170.95,73.98,2461.43,12.25,96.43
09/07/2017,40.315,22.97,173.21,74.34,2465.1,12.63,96.73
09/06/2017,40.4775,23.41,172.09,73.4,2465.54,12.86,95.82
09/05/2017,40.52,23.31,170.72,73.61,2457.85,12.92,96.18
09/01/2017,41.0125,24.09,172.02,73.94,2476.55,13.19,96.01
08/31/2017,41.0,23.89,171.97,74.77,2471.65,13.0,95.49
08/30/2017,40.8375,23.87,169.92,74.01,2457.59,12.67,94.86
08/29/2017,40.7275,23.58,168.05,73.05,2446.3,12.15,93.83
08/28/2017,40.3675,23.72,167.24,72.83,2444.24,12.23,93.66
08/25/2017,39.965,23.77,166.32,72.82,2443.05,12.43,94.1
08/24/2017,39.8175,23.84,167.74,72.69,2438.97,12.5,94.15
08/23/2017,39.995,23.76,168.71,72.72,2444.04,12.48,93.07
08/22/2017,39.945,23.83,169.64,73.16,2452.51,12.17,92.95
08/21/2017,39.3025,23.38,167.78,72.15,2428.37,12.05,91.76
08/18/2017,39.375,23.62,167.41,72.49,2425.55,12.37,90.76
08/17/2017,39.465,23.64,166.91,72.4,2430.01,12.34,90.88
08/16/2017,40.2375,24.19,170.0,73.65,2468.11,12.63,92.24
08/15/2017,40.4,24.47,171.0,73.22,2464.61,13.02,90.7
08/14/2017,39.9625,24.42,170.75,73.59,2465.84,12.76,90.25
08/11/2017,39.37,23.86,168.08,72.5,2441.32,12.23,88.29
08/10/2017,38.83,24.12,167.4,71.41,2438.21,12.12,87.63
08/09/2017,40.265,24.74,171.18,72.47,2474.02,12.83,90.12
08/08/2017,40.02,24.9,171.23,72.79,2474.92,13.11,90.26
08/07/2017,39.7025,24.96,171.98,72.4,2480.91,13.43,90.5
08/04/2017,39.0975,24.97,169.62,72.68,2476.83,13.12,90.45
08/03/2017,38.8925,24.37,168.59,72.15,2472.16,13.24,90.35
08/02/2017,39.285,24.59,169.3,72.26,2477.57,13.37,89.89
08/01/2017,37.5125,24.45,169.86,72.58,2476.35,13.71,91.22
07/31/2017,37.1825,24.12,169.25,72.7,2470.3,13.61,90.8
07/28/2017,37.375,24.03,172.45,73.04,2472.1,13.95,90.62
07/27/2017,37.64,24.11,170.44,73.16,2475.42,14.12,90.51
07/26/2017,38.365,24.21,165.61,74.05,2477.83,14.76,91.07
07/25/2017,38.185,24.48,165.28,74.19,2477.13,14.11,90.63
07/24/2017,38.0225,23.91,166.0,73.6,2469.91,14.16,89.67
07/21/2017,37.5675,23.8,164.43,73.79,2472.54,13.88,89.69
07/20/2017,37.585,23.94,164.53,74.22,2473.45,13.8,90.54
07/19/2017,37.755,24.06,164.14,73.86,2473.83,13.55,89.56
07/18/2017,37.52,23.9,162.86,73.3,2460.61,13.48,89.27
07/17/2017,37.39,24.02,159.73,73.35,2459.14,13.8,89.29
07/14/2017,37.26,24.21,159.97,72.78,2459.27,13.92,90.0
07/13/2017,36.9425,24.62,159.26,71.77,2447.83,13.53,89.57
07/12/2017,36.435,24.35,158.9,71.15,2443.25,14.29,90.4
07/11/2017,36.3825,24.6,155.27,69.99,2425.53,13.89,88.35
07/10/2017,36.265,24.89,153.5,69.98,2427.43,13.81,88.5
07/07/2017,36.045,24.83,151.44,69.46,2425.18,13.36,87.92
07/06/2017,35.6825,24.71,148.82,68.57,2409.75,13.02,86.85
07/05/2017,36.0225,24.92,150.34,69.08,2432.54,13.19,87.5
07/03/2017,35.875,24.68,148.43,68.17,2429.01,12.15,86.1
06/30/2017,36.005,24.26,150.98,68.93,2423.41,12.48,86.6
06/29/2017,35.92,24.32,151.04,68.49,2419.7,12.6,86.8
06/28/2017,36.4575,23.88,153.24,69.8,2440.69,13.23,88.09
06/27/2017,35.9325,23.27,150.58,69.21,2419.38,13.4,87.68
06/26/2017,36.455,22.89,153.59,70.53,2439.07,14.08,88.11
06/23/2017,36.57,22.82,155.07,71.21,2438.3,14.17,88.62
06/22/2017,36.4075,22.93,153.4,70.26,2434.5,14.38,88.47
06/21/2017,36.4675,23.13,153.91,70.27,2435.61,13.98,87.56
06/20/2017,36.2525,23.49,152.25,69.91,2437.03,12.64,86.92
06/19/2017,36.585,23.91,152.87,70.87,2453.46,11.93,87.54
06/16/2017,35.5675,23.43,150.64,70.0,2433.15,11.44,86.0
06/15/2017,36.0725,23.54,149.8,69.9,2432.46,11.5,86.27
06/14/2017,36.29,23.76,150.25,70.27,2437.92,11.77,87.17
06/13/2017,36.6475,23.77,150.68,70.65,2440.35,11.96,87.27
06/12/2017,36.355,23.78,148.44,69.78,2429.39,12.09,86.18
06/09/2017,37.245,23.67,149.6,70.32,2431.77,12.28,87.27
06/08/2017,38.7475,22.97,154.71,71.95,2433.79,12.9,91.25
06/07/2017,38.8425,22.6,153.12,72.39,2433.14,12.38,91.39
06/06/2017,38.6125,22.23,152.81,72.52,2429.33,12.03,91.1
06/05/2017,38.4825,22.41,153.63,72.28,2436.1,11.24,91.38
06/02/2017,38.8625,22.45,153.61,71.76,2439.07,10.9,90.86
06/01/2017,38.295,22.63,151.53,70.1,2430.06,10.93,90.05
05/31/2017,38.19,22.41,151.46,69.84,2411.8,11.19,89.64
05/30/2017,38.4175,22.91,152.38,70.41,2412.91,11.12,90.86
05/26/2017,38.4025,23.24,152.13,69.96,2415.82,11.0,90.83
05/25/2017,38.4675,23.25,151.96,69.62,2415.07,10.98,91.27
05/24/2017,38.335,23.36,150.04,68.77,2404.39,10.89,89.6
05/23/2017,38.45,23.39,148.07,68.68,2398.42,10.89,88.49
05/22/2017,38.4975,23.04,148.24,68.45,2394.02,11.04,88.94
05/19/2017,38.265,23.05,148.06,67.69,2381.73,11.41,87.4
05/18/2017,38.135,22.74,147.66,67.71,2365.72,11.275,87.75
05/17/2017,37.5625,22.57,144.85,67.48,2357.03,11.2,87.84
05/16/2017,38.8675,23.99,149.78,69.41,2400.67,12.75,89.75
05/15/2017,38.925,24.06,150.19,68.43,2402.32,11.42,89.8
05/12/2017,39.025,24.0,150.33,68.38,2390.9,11.26,89.04
05/11/2017,38.4875,24.07,150.04,68.46,2394.44,11.07,87.71
05/10/2017,38.315,24.15,150.29,69.31,2399.63,10.79,87.31
05/09/2017,38.4975,23.98,150.48,69.04,2396.92,10.18,87.13
05/08/2017,38.2525,23.96,151.06,68.94,2399.38,10.04,86.86
05/05/2017,37.24,23.74,150.24,69.0,2399.29,10.19,86.97
05/04/2017,36.6325,23.85,150.85,68.81,2389.52,10.1,86.52
05/03/2017,36.765,23.77,151.8,69.08,2388.13,10.39,86.55
05/02/2017,36.8775,23.53,152.78,69.3,2391.17,10.32,87.09
05/01/2017,36.645,23.61,152.46,69.41,2388.33,13.62,86.66
04/28/2017,35.9125,23.34,150.25,68.46,2384.2,13.3,86.12
04/27/2017,35.9475,23.65,147.7,68.27,2388.77,13.62,85.85
04/26/2017,35.92,23.89,146.56,67.83,2387.45,13.41,84.95
04/25/2017,36.1325,23.98,146.49,67.92,2388.61,13.49,84.75
04/24/2017,35.91,23.63,145.47,67.53,2374.15,13.13,84.17
04/21/2017,35.5675,22.71,143.68,66.4,2348.69,13.0,83.79
04/20/2017,35.61,23.07,143.8,65.5,2355.84,13.11,84.05
04/19/2017,35.17,22.74,142.27,65.04,2338.17,12.84,83.5
04/18/2017,35.3,22.71,140.96,65.39,2342.19,12.95,83.71
04/17/2017,35.4575,22.81,141.42,65.48,2349.01,12.79,84.2
04/13/2017,35.2625,22.34,139.39,64.95,2328.95,12.31,83.13
04/12/2017,35.45,22.65,139.58,65.23,2344.93,12.76,83.37
04/11/2017,35.4075,22.92,139.92,65.48,2353.78,13.1,83.86
04/10/2017,35.7925,23.02,141.04,65.53,2357.16,13.1,84.24
04/07/2017,35.835,23.16,140.78,65.68,2355.54,13.52,84.38
04/06/2017,35.915,23.26,141.17,65.73,2357.49,13.27,85.0
04/05/2017,36.005,23.17,141.85,65.56,2352.95,14.17,85.34
04/04/2017,36.1925,23.44,141.73,65.73,2360.16,14.16,82.97
04/03/2017,35.925,23.59,142.28,65.55,2358.84,14.64,82.31
03/31/2017,35.915,23.59,142.05,65.86,2362.72,14.55,82.49
03/30/2017,35.9825,23.87,142.41,65.71,2368.06,14.05,82.56
03/29/2017,36.03,23.35,142.65,65.47,2361.13,13.71,82.38
03/28/2017,35.95,23.48,141.76,65.29,2358.57,13.69,82.14
03/27/2017,35.22,23.03,140.32,65.1,2341.59,13.7,81.61
03/24/2017,35.16,23.12,140.34,64.98,2343.98,13.7,81.61
03/23/2017,35.23,23.07,139.53,64.87,2345.96,13.79,81.52
03/22/2017,35.355,22.94,139.59,65.03,2348.45,14.1,81.88
03/21/2017,34.96,23.02,138.51,64.21,2344.02,13.82,81.55
03/20/2017,35.365,24.44,139.94,64.93,2373.47,14.4,82.9
03/17/2017,34.9975,24.86,139.84,64.87,2378.25,13.49,83.03
03/16/2017,35.1725,25.22,139.99,64.64,2381.38,13.65,83.52
03/15/2017,35.115,25.18,139.72,64.75,2385.26,13.98,83.48
03/14/2017,34.7475,25.32,139.32,64.41,2365.45,14.1,83.51
03/13/2017,34.8,25.3,139.6,64.71,2373.47,14.28,83.61
03/10/2017,34.785,25.31,138.79,64.93,2372.6,13.91,83.51
03/09/2017,34.67,25.35,138.24,64.73,2364.87,13.33,83.28
03/08/2017,34.75,25.26,137.72,64.99,2362.98,13.22,83.48
03/07/2017,34.88,25.21,137.3,64.4,2368.39,13.05,82.97
03/06/2017,34.835,25.25,137.42,64.27,2375.31,13.04,82.5
03/03/2017,34.945,25.44,137.17,64.25,2383.12,13.03,82.22
03/02/2017,34.74,25.23,136.76,64.01,2381.92,13.9,82.67
03/01/2017,34.9475,25.5,137.42,64.94,2395.96,14.96,83.81
02/28/2017,34.2475,24.68,135.54,63.98,2363.64,14.46,81.35
02/27/2017,34.2325,24.57,136.41,64.23,2369.75,15.2,81.54
02/24/2017,34.165,24.23,135.44,64.62,2367.34,14.12,81.78
02/23/2017,34.1325,24.58,135.36,64.62,2363.81,14.32,82.07
02/22/2017,34.2775,24.79,136.12,64.36,2362.82,14.28,82.08
02/21/2017,34.175,24.78,133.72,64.49,2365.38,14.0,82.18
02/17/2017,33.93,24.52,133.53,64.62,2351.16,13.13,81.47
02/16/2017,33.8363,24.58,133.84,64.52,2347.22,12.97,80.82
02/15/2017,33.8775,24.58,133.44,64.53,2349.25,13.3,81.67
02/14/2017,33.755,24.06,133.85,64.57,2337.58,13.26,80.92
02/13/2017,33.3225,23.4,134.05,64.72,2328.25,13.49,80.91
02/10/2017,33.03,23.08,134.19,64.0,2316.1,13.58,80.64
02/09/2017,33.105,23.12,134.14,64.06,2307.87,13.42,81.03
02/08/2017,33.01,22.67,134.2,63.34,2294.67,13.56,80.7
02/07/2017,32.8825,22.9,131.84,63.43,2293.08,13.29,80.21
02/06/2017,32.5725,23.12,132.06,63.64,2292.56,13.63,79.75
02/03/2017,32.27,23.29,130.98,63.68,2297.42,12.24,80.21
02/02/2017,32.1325,22.72,130.84,63.17,2280.85,12.28,80.13
02/01/2017,32.1875,22.89,133.23,63.58,2279.55,12.06,78.58
01/31/2017,30.3375,22.64,130.32,64.65,2278.87,10.37,79.1
01/30/2017,30.4075,22.95,130.98,65.13,2280.9,10.61,78.71
01/27/2017,30.4875,23.36,132.18,65.78,2294.69,10.67,78.21
01/26/2017,30.485,23.44,132.78,64.27,2296.68,10.52,77.95
01/25/2017,30.47,23.37,131.48,63.68,2298.37,10.35,78.47
